Year,HaveWorkedLanguage,HaveWorkedFramework,HaveWorkedDatabase,HaveWorkedPlatform
2017,Java; SQL,,PostgreSQL; Oracle,
2017,,,,
2017,Smalltalk,,,Windows Desktop
2017,,,,
2017,C; Java; Python; Ruby,,,Windows Desktop; Linux Desktop; Mac OS
2017,C; PHP; SQL,,MySQL,Windows Desktop
2017,Python,,,Windows Desktop; Linux Desktop
2017,C; C++,,SQLite,Linux Desktop
2017,,,,
2017,JavaScript; PHP; SQL,,MySQL,Linux Desktop
2017,C#; F#,.NET Core,SQL Server,Windows Desktop
2017,,,,
2017,Java,,,Linux Desktop; Raspberry Pi; Mainframe
2017,Java; JavaScript; Objective-C; SQL,AngularJS; Node.js; Cordova,MongoDB; SQL Server; MySQL,Android; iOS; Amazon Web Services (AWS); Microsoft Azure
2017,,,,
2017,,,,
2017,,,,
2017,,,,
2017,C; JavaScript; Python; TypeScript,AngularJS; Node.js; Cordova,MongoDB; MySQL; PostgreSQL; SQLite,Android; Windows Desktop; WordPress; Microsoft Azure
2017,Java; JavaScript; SQL,,SQL Server; MySQL; Oracle; SQLite,Android
2017,,,,
2017,,,,
2017,C#; JavaScript; SQL,.NET Core,SQL Server,Windows Desktop; SharePoint
2017,,,,
2017,,,,
2017,,,,
2017,,,,iOS
2017,Java; JavaScript; Python; Rust,,,Linux Desktop
2017,,,,
2017,Java; JavaScript,Node.js,Oracle,iOS
2017,,,,
2017,,,,
2017,,,,
2017,,,,
2017,C#; R; SQL,,SQL Server,
2017,JavaScript; Python; Ruby,,,Salesforce; Amazon Web Services (AWS)
2017,,,,
2017,C++; C#; TypeScript,,MongoDB,
2017,C#; Java; JavaScript; PHP,.NET Core,MySQL,Android; Windows Desktop
2017,C#; JavaScript; SQL; TypeScript,.NET Core,SQL Server,Windows Desktop; Microsoft Azure
2017,C#; JavaScript; SQL; TypeScript,Xamarin,SQL Server; SQLite,Windows Desktop
2017,,,,
2017,C#; JavaScript; SQL,AngularJS; .NET Core,SQL Server,Windows Desktop; Microsoft Azure
2017,Assembly; C; C++; JavaScript; Matlab; Perl,Node.js,,Windows Desktop; Linux Desktop
2017,Java,,MySQL,Windows Desktop
2017,Python; Ruby,,Redis,Amazon Web Services (AWS)
2017,,,,
2017,JavaScript; Ruby,React,MongoDB; SQLite,Raspberry Pi
2017,C#; JavaScript; SQL,,Redis; SQL Server,Microsoft Azure
2017,Java,,MongoDB; Redis; MySQL,
2017,C#; JavaScript; SQL; TypeScript; VB.NET,AngularJS,SQL Server,Amazon Web Services (AWS)
2017,,,,
2017,,,,
2017,C#; JavaScript; SQL,AngularJS; Node.js; Cordova; Xamarin,SQL Server; SQLite,Android; Windows Phone; Windows Desktop; Raspberry Pi; SharePoint; Microsoft Azure
2017,C; C++; Groovy; Java; JavaScript; SQL,,MySQL,
2017,JavaScript; PHP; Python; SQL,,Redis; MySQL; PostgreSQL,
2017,Java,,SQL Server; MySQL; PostgreSQL,
2017,Python,,MySQL,Linux Desktop
2017,C++; C#,.NET Core,,Windows Phone; Windows Desktop; Raspberry Pi
2017,,,,
2017,Assembly; C; C++; C#; Java; JavaScript; Objective-C; Perl; PHP; Python; SQL; TypeScript; Visual Basic 6,Cordova,Redis; SQL Server; MySQL; SQLite,Android; iOS; Windows Desktop; Amazon Web Services (AWS)
2017,C#; JavaScript; TypeScript,AngularJS; Node.js; Cordova; Firebase; .NET Core,MongoDB; SQL Server; SQLite,Android; Microsoft Azure
2017,,,,
2017,C#; JavaScript; SQL,AngularJS; Cordova,SQL Server,Amazon Web Services (AWS); Microsoft Azure
2017,C#; JavaScript; SQL; TypeScript,AngularJS; Cordova,SQL Server; Oracle; SQLite,Android; iOS
2017,JavaScript; PHP,,,
2017,CoffeeScript; Python; Ruby,,,Windows Desktop; Linux Desktop
2017,Java; Rust,,PostgreSQL,
2017,C#; Java; JavaScript; SQL,AngularJS,SQL Server; MySQL,Windows Desktop
2017,JavaScript; PHP; SQL,,MySQL,
2017,C#; JavaScript,AngularJS; .NET Core,SQL Server,Windows Desktop; Amazon Web Services (AWS)
2017,C#; SQL,,SQL Server,Windows Desktop
2017,CoffeeScript; Java; JavaScript; Python; Ruby,Node.js,MongoDB; PostgreSQL,Linux Desktop
2017,CoffeeScript; JavaScript; Python,AngularJS; Node.js; React; Cordova,,Linux Desktop; Mac OS
2017,Assembly; C; C#; Java; JavaScript; Matlab; SQL,Node.js; Xamarin; .NET Core,SQL Server; MySQL; Oracle,Android; iOS; Windows Phone; Windows Desktop
2017,,,,
2017,JavaScript; Python,,,Windows Desktop; Mac OS
2017,C#; Python; SQL,.NET Core,SQL Server; SQLite,Android; Windows Desktop; Arduino; Amazon Web Services (AWS)
2017,,,,
2017,C; JavaScript; Python; Scala; Smalltalk; SQL,Node.js,SQL Server; MySQL; PostgreSQL; Oracle; SQLite,
2017,Java; JavaScript,,SQL Server; MySQL,Android
2017,,,,
2017,C#; Java; SQL,Xamarin; .NET Core,MongoDB; Redis; SQL Server; MySQL; SQLite,Android; iOS; Amazon Web Services (AWS)
2017,,,,
2017,C++; Java; Matlab; Python; R,Hadoop; .NET Core,PostgreSQL; SQLite,Android; Windows Desktop; Linux Desktop
2017,,,,
2017,JavaScript; PHP; SQL,,MySQL; PostgreSQL,
2017,,,,
2017,Groovy; Java; JavaScript; PHP; Python; SQL; VB.NET,.NET Core,PostgreSQL,Windows Desktop; Raspberry Pi
2017,C#; JavaScript; SQL,AngularJS,SQL Server; MySQL,
2017,C; Go; Java,,MySQL,Amazon Web Services (AWS)
2017,,,,
2017,,,,
2017,C; C++; JavaScript,.NET Core,MySQL,Windows Desktop
2017,Java,,SQLite,Android
2017,C#; JavaScript; PHP,.NET Core,Redis; SQL Server; SQLite,Amazon Web Services (AWS); Microsoft Azure
2017,,,,
2017,,,,
2017,,,,
2017,C#; JavaScript; SQL,AngularJS,SQL Server,Microsoft Azure
2017,C#; SQL,,SQL Server,Windows Desktop; WordPress
2017,Java; SQL,Cordova; Xamarin; Firebase,SQL Server; MySQL,Android; Amazon Web Services (AWS)
2017,,,,
2017,,,,
2017,,,,
2017,C#; Java; JavaScript; SQL; VB.NET,AngularJS; Node.js,SQL Server,Android; Microsoft Azure
2017,,,,
2017,C; C#,Node.js,SQLite,Arduino; SharePoint
2017,,,,
2017,C#; JavaScript; TypeScript,,SQL Server; Oracle,Windows Desktop
2017,,,,
2017,C#; JavaScript; SQL,.NET Core,SQL Server,
2017,C++; Java,,,Linux Desktop
2017,,,,
2017,Java; JavaScript; Python,,MySQL; SQLite,Linux Desktop; WordPress
2017,,,,
2017,Perl,,MongoDB,
2017,Assembly; C; C++; Haskell; JavaScript; PHP,Node.js,MySQL,Windows Desktop; Linux Desktop; Raspberry Pi
2017,,,,
2017,,,,
2017,,,,
2017,C#; Java; SQL,Firebase,,Android
2017,,,,
2017,Java; JavaScript; Ruby; SQL,,MySQL,Windows Desktop; Microsoft Azure
2017,JavaScript; PHP; SQL,,,
2017,C#; JavaScript; SQL,React,SQL Server,
2017,C#; JavaScript; SQL,,SQL Server,Windows Desktop; WordPress; Microsoft Azure
2017,,,,
2017,,,,
2017,Perl; SQL,Hadoop,MySQL; PostgreSQL,Linux Desktop
2017,C#; JavaScript; PHP; SQL,,Redis; MySQL,Android; iOS; WordPress
2017,,,,
2017,,,,
2017,Python; R,,,Linux Desktop
2017,JavaScript; PHP; Python; SQL,Node.js,MongoDB; MySQL,WordPress; Amazon Web Services (AWS)
2017,,,,
2017,,,,
2017,,,,
2017,C#; JavaScript; SQL,.NET Core,SQL Server,Microsoft Azure
2017,Java; JavaScript; SQL,,MySQL; SQLite,Android; Windows Desktop
2017,C#,.NET Core,SQL Server,Windows Desktop; SharePoint
2017,C#; Python,,MongoDB,Raspberry Pi
2017,C#; Haskell; JavaScript; PHP; SQL,.NET Core,MongoDB; Oracle; SQLite,
2017,C#,.NET Core,Cassandra; SQL Server; Oracle,Windows Desktop; Amazon Web Services (AWS)
2017,,,,
2017,,,,
2017,C#; SQL,,Cassandra; Oracle,Windows Desktop
2017,Java; JavaScript; SQL,Node.js; React,Oracle,Windows Desktop; Mac OS
2017,C#; JavaScript; SQL,.NET Core,SQL Server,
2017,,,,
2017,C#; JavaScript,.NET Core,,SharePoint
2017,Assembly; C#; Java; JavaScript; PHP,.NET Core,SQLite,Android
2017,C#; Java; JavaScript; PHP,AngularJS; Node.js; Cordova; Firebase,MongoDB; MySQL; SQLite,Android; iOS
2017,C#; JavaScript,AngularJS,SQL Server,
2017,C; C++; Python,,,Windows Phone; Windows Desktop; Linux Desktop; Arduino; Raspberry Pi; WordPress
2017,Java; JavaScript; PHP; Python; R; SQL; VBA,,MySQL,
2017,C; C++; Java; Python; SQL,,MySQL; PostgreSQL; Oracle; SQLite,Android; Windows Desktop; Linux Desktop; Raspberry Pi
2017,C#; JavaScript; SQL,.NET Core,SQL Server; Oracle,
2017,Objective-C; Swift,,,iOS
2017,Groovy; Java; JavaScript; SQL,,PostgreSQL,
2017,,,,
2017,,,,
2017,C++; C#; VBA,,,Windows Desktop
2017,C#; JavaScript; SQL,,SQL Server,Microsoft Azure
2017,,,,
2017,Java; JavaScript; SQL,AngularJS,MongoDB; MySQL; Oracle,Raspberry Pi; Amazon Web Services (AWS)
2017,,,,
2017,JavaScript; PHP; SQL,,MySQL,Salesforce; WordPress
2017,,,,
2017,,,,
2017,C#; Python; SQL,.NET Core,SQL Server,Windows Desktop
2017,C#; JavaScript; SQL,,SQL Server,
2017,,,,
2017,Java; SQL,,Redis; MySQL; SQLite,
2017,,,,
2017,Lua; Python; SQL,,MySQL; SQLite,Android; Linux Desktop; Arduino; Raspberry Pi
2017,Java; SQL,,PostgreSQL; SQLite,Windows Desktop; Linux Desktop
2017,C#; JavaScript,AngularJS; Node.js; React; Cordova; .NET Core,SQL Server; Oracle,Android; Raspberry Pi
2017,C#; JavaScript; VB.NET,AngularJS,SQL Server; MySQL; SQLite,Windows Desktop; Microsoft Azure
2017,Dart; JavaScript; PHP; TypeScript,Node.js; React,MongoDB; Redis; MySQL; PostgreSQL; SQLite,Mac OS; Serverless; WordPress
2017,C; C++; VB.NET,.NET Core,,Linux Desktop
2017,C++; C#; Java; Python,,,Android; Arduino; Raspberry Pi
2017,Java; JavaScript; Objective-C; Swift,,,
2017,,,,
2017,C#; SQL; VBA,,SQL Server; SQLite,Windows Desktop; Arduino
2017,,,,
2017,JavaScript,Node.js,Redis,Windows Desktop; Mac OS
2017,JavaScript; PHP; SQL,,MySQL,
2017,,,,
2017,,,,
2017,Java; JavaScript,AngularJS; Node.js,,
2017,JavaScript; Objective-C; PHP; SQL; Swift; VBA,,SQL Server,iOS; Windows Desktop; Mac OS
2017,,,,
2017,C; C++; C#; Java; JavaScript; PHP; Python; Ruby; SQL; Swift,.NET Core,MySQL,Windows Desktop
2017,,,,
2017,C#; Java,.NET Core,,Windows Desktop
2017,,,,
2017,,,,
2017,,,,
2017,C#; CoffeeScript; Go; JavaScript; PHP; Python; R; Ruby; SQL,Node.js; React; Firebase,Redis; SQL Server; PostgreSQL,Salesforce; WordPress
2017,,,,
2017,JavaScript; PHP; SQL,,MySQL; Oracle,
2017,C++; C#; JavaScript; SQL; VB.NET; Visual Basic 6,,SQL Server,Windows Desktop; Microsoft Azure
2017,,,,
2017,C#; JavaScript; PHP,,SQL Server; MySQL; PostgreSQL; Oracle,Windows Desktop
2017,PHP; Python; SQL,,MySQL,
2017,Python; R,,,
2017,,,,
2017,,,,
2017,,,,
2017,,,,
2017,,,,
2017,C; C++; C#; JavaScript; Objective-C; SQL; Swift; TypeScript,AngularJS; Node.js; .NET Core,SQL Server,iOS; Windows Desktop; Linux Desktop; Arduino; Raspberry Pi; Amazon Web Services (AWS)
2017,C#; JavaScript; SQL; VB.NET,,SQL Server,Windows Desktop
2017,C#; Python; SQL,AngularJS,SQL Server; Oracle; SQLite,Windows Desktop; SharePoint; Microsoft Azure
2017,C++; JavaScript; Python,,SQLite,Android; Linux Desktop
2017,Java; JavaScript,AngularJS,Oracle,Linux Desktop
2017,C#; JavaScript; SQL,,SQL Server,Microsoft Azure
2017,JavaScript; Objective-C,Node.js,,iOS
2017,Java; SQL,,SQL Server,Android
2017,,,,
2017,C#; JavaScript; TypeScript,,SQL Server,
2017,,,,
2017,C#; JavaScript,,SQL Server,
2017,C#; JavaScript; SQL,.NET Core,SQL Server,Microsoft Azure
2017,C#; Java; SQL,.NET Core,MongoDB; SQL Server; MySQL; Oracle,Arduino
2017,C++; Lua; Python,,,Windows Desktop; Linux Desktop
2017,,,,
2017,,,,
2017,C#; JavaScript; SQL; TypeScript,AngularJS; .NET Core,SQL Server,Windows Desktop
2017,C#; JavaScript; SQL,,SQL Server,WordPress; Microsoft Azure
2017,C#; JavaScript; SQL; VB.NET; VBA; Visual Basic 6,AngularJS; Node.js; Xamarin; .NET Core,SQL Server; SQLite,Android; iOS; Windows Desktop; Mac OS; Arduino; Raspberry Pi; SharePoint; Amazon Web Services (AWS); Microsoft Azure
2017,C#; JavaScript; Objective-C,AngularJS,SQL Server; SQLite,Windows Desktop; Microsoft Azure
2017,C; C++; C#; SQL,.NET Core,MongoDB; SQL Server,Windows Desktop
2017,JavaScript; PHP,Node.js,MongoDB,WordPress
2017,C#; JavaScript; PHP,Node.js; React,SQL Server; MySQL; PostgreSQL,Android; iOS; Windows Desktop; Mac OS
2017,C#; SQL,.NET Core,Oracle,Windows Desktop
2017,,,,
2017,C#; JavaScript; PHP; SQL,AngularJS; .NET Core,SQL Server; MySQL,
2017,,,,
2017,C; C++; C#,,SQL Server,
2017,C#; Java; JavaScript; PHP; SQL; VB.NET,AngularJS; Node.js; Cordova,MySQL; Oracle; SQLite,SharePoint
2017,,,,
2017,C#; JavaScript,Node.js,Redis; SQL Server,Windows Desktop; Linux Desktop; Mac OS; SharePoint; Microsoft Azure
2017,Java; JavaScript,React,SQL Server; MySQL,
2017,Python; R,,MongoDB,Windows Desktop; Mac OS
2017,C#; Java; JavaScript; SQL,Node.js; .NET Core,MongoDB; SQL Server,
2017,,,,
2017,Java; JavaScript; PHP; R; SQL,AngularJS; Node.js,MongoDB,WordPress
2017,,,,
2017,C#; JavaScript; SQL; TypeScript,.NET Core,Redis; SQL Server; SQLite,Microsoft Azure
2017,,,,
2017,Java; JavaScript; PHP; SQL,,SQL Server; MySQL; PostgreSQL,WordPress; Amazon Web Services (AWS)
2017,C++; C#; Java; PHP,,MySQL,Windows Desktop
2017,Ruby,,MySQL,Raspberry Pi
2017,C++,,SQLite,Mac OS
2017,,,,
2017,C; C#; JavaScript; PHP; SQL; TypeScript,Node.js; Cordova,MongoDB; MySQL; PostgreSQL; SQLite,Mac OS; WordPress
2017,C#; JavaScript; SQL; Visual Basic 6,Node.js; React; .NET Core,SQL Server,
2017,C++; Java; JavaScript; Visual Basic 6,Node.js,,Windows Desktop; Arduino; Raspberry Pi
2017,,,,
2017,,,,
2017,,,,
2017,,,,
2017,,,,
2017,C#; JavaScript; SQL; TypeScript; VB.NET,AngularJS; Node.js; Firebase,SQL Server,Windows Desktop; Microsoft Azure
2017,C#; JavaScript; SQL; TypeScript,,SQL Server,Microsoft Azure
2017,,,,
2017,,,,
2017,Groovy; Java; JavaScript; Python; Ruby; Swift,AngularJS; React,MySQL; Oracle; SQLite,iOS; Amazon Web Services (AWS)
2017,,,,
2017,C; C++; Java; Objective-C; SQL,,MySQL; SQLite,iOS; Windows Desktop; Mac OS
2017,C; C++; Python,,,Linux Desktop
2017,,,,
2017,C#; SQL; VB.NET,.NET Core,SQL Server,Windows Desktop
2017,C#; SQL,.NET Core,SQL Server,Windows Desktop
2017,C++; C#; CoffeeScript; Java; JavaScript; Python; Scala; SQL,AngularJS; Node.js; Spark; .NET Core,Cassandra; MongoDB; Redis; SQL Server,Windows Desktop; Linux Desktop; Mac OS; Arduino; Salesforce; Amazon Web Services (AWS)
2017,,,,
2017,,,,
2017,Java; JavaScript; SQL,,Oracle,Linux Desktop; Arduino; Raspberry Pi
2017,C#; PHP; Python,Node.js; .NET Core,MongoDB; MySQL,Linux Desktop; Microsoft Azure
2017,C; C++; JavaScript; Matlab; Python,,,Windows Desktop; Linux Desktop; Arduino
2017,JavaScript; Python; SQL; VBA,AngularJS,MongoDB; MySQL,
2017,,,,
2017,JavaScript; Python,React,MySQL,Amazon Web Services (AWS)
2017,C; C++; Objective-C; Swift,,,iOS; Mac OS; Amazon Web Services (AWS)
2017,C; JavaScript; Objective-C; PHP; SQL,Node.js,MongoDB; SQL Server; MySQL; PostgreSQL; SQLite,iOS; Mac OS; Raspberry Pi; WordPress; Amazon Web Services (AWS)
2017,C#; JavaScript; SQL,,Redis; SQL Server,
2017,,,,
2017,,,,
2017,C; C++; C#; JavaScript; SQL,,SQL Server; Oracle,Microsoft Azure
2017,Java; JavaScript,AngularJS; Node.js; Firebase,MongoDB; Redis; MySQL,Linux Desktop; Mac OS; Salesforce; Amazon Web Services (AWS)
2017,JavaScript; PHP; Scala,AngularJS,MongoDB; MySQL,WordPress
2017,Java; Smalltalk,,MySQL; PostgreSQL,Mac OS; Raspberry Pi; WordPress
2017,,,,
2017,C#; JavaScript; SQL; VB.NET,React; .NET Core,SQL Server,Raspberry Pi; Microsoft Azure
2017,C; C++; Matlab; Python,,,
2017,C#; JavaScript; SQL,Cordova,SQL Server,Microsoft Azure
2017,C; C++; JavaScript; Matlab,Node.js,,Windows Desktop; Linux Desktop; Mac OS
2017,,,,
2017,C; C++; C#; Clojure; Java; Objective-C; Scala; Swift,Hadoop; Spark; Xamarin; Firebase; .NET Core,Cassandra; MongoDB; Redis; SQL Server; MySQL; PostgreSQL; Oracle; SQLite,Android; iOS; Windows Phone; Arduino; WordPress; Amazon Web Services (AWS); Microsoft Azure
2017,JavaScript; Perl; PHP; SQL,Node.js; React; Firebase,Redis; MySQL; PostgreSQL; Oracle,Amazon Web Services (AWS)
2017,Java; JavaScript; SQL,AngularJS; Node.js,MySQL; PostgreSQL,Android; Mac OS
2017,C#; JavaScript; SQL,,SQL Server,Amazon Web Services (AWS); Microsoft Azure
2017,C; C++; PHP,,MySQL,Windows Desktop; Linux Desktop; Raspberry Pi
2017,C#; JavaScript; Objective-C; TypeScript,AngularJS; Node.js,SQL Server,Microsoft Azure
2017,C++; Go; Python; SQL,,Cassandra; Redis; MySQL,
2017,,,,
2017,,,,
2017,C#; JavaScript; SQL,AngularJS; .NET Core,SQL Server,Microsoft Azure
2017,,,,
2017,Java; JavaScript; SQL; VBA,,PostgreSQL,Raspberry Pi
2017,Groovy; Java; JavaScript,AngularJS; Node.js,PostgreSQL,Windows Desktop
2017,C#; JavaScript; SQL; TypeScript,AngularJS; Node.js; React; Cordova; Firebase,MongoDB; SQL Server; Oracle; SQLite,Serverless; Salesforce; WordPress
2017,C#; JavaScript; PHP; SQL; Swift,AngularJS; Node.js; React; Cordova; .NET Core,MySQL,SharePoint
2017,C#; JavaScript; Python; SQL,.NET Core,Redis; SQL Server,Microsoft Azure
2017,,,,
2017,,,,
2017,C#; JavaScript; SQL,AngularJS; .NET Core,SQL Server,Windows Desktop; Microsoft Azure
2017,JavaScript; PHP; Python; Ruby; SQL,,MySQL,Amazon Web Services (AWS)
2017,Java; JavaScript; Python,,Oracle,
2017,C#; JavaScript; Scala; SQL; TypeScript,AngularJS; Hadoop; Node.js; Spark; .NET Core,SQL Server,WordPress; Microsoft Azure
2017,C; C++; C#; JavaScript; Objective-C; Python; Swift,,,iOS; Windows Desktop; Mac OS
2017,C#; SQL,,SQL Server,Windows Desktop
2017,C#; Groovy; PHP; Python; Smalltalk,,,Linux Desktop; Mainframe
2017,Julia; Python,Node.js; .NET Core,,Windows Desktop; Linux Desktop
2017,Java; JavaScript; PHP; Scala,AngularJS; Node.js; React,MongoDB; MySQL; PostgreSQL,WordPress
2017,C++; Java; JavaScript; Rust,,Oracle,Linux Desktop
2017,,,,
2017,Java; JavaScript; PHP; Python; Ruby; SQL,,SQL Server; MySQL,
2017,Java; PHP; SQL; Swift,Firebase,SQL Server; MySQL; SQLite,Android; iOS; Windows Desktop; Mac OS; Arduino
2017,C#; JavaScript; Python; Ruby; SQL,,MongoDB,Microsoft Azure
2017,C#; JavaScript; TypeScript,.NET Core,SQL Server; MySQL; SQLite,Windows Phone; Windows Desktop; Arduino; Microsoft Azure
2017,,,,
2017,,,,
2017,,,,
2017,JavaScript; PHP; Python; SQL,React,MySQL; SQLite,
2017,C#; JavaScript; TypeScript,.NET Core,Redis; SQL Server; Oracle,Windows Desktop; Microsoft Azure
2017,,,,
2017,,,,
2017,Smalltalk,,Oracle,Windows Desktop
2017,,,,
2017,,,,
2017,JavaScript; Perl; SQL,,Oracle,Linux Desktop
2017,Java; JavaScript; PHP; SQL,,MySQL; Oracle,Windows Desktop; Amazon Web Services (AWS)
2017,,,,
2017,Java; JavaScript; PHP; SQL,,SQL Server; MySQL,
2017,Python,,,Linux Desktop
2017,C++; JavaScript; Python; Rust,Node.js; React,Redis; MySQL; SQLite,
2017,C; C++; Java; Objective-C; Python; Ruby; Scala; SQL; Swift,,MySQL; SQLite,iOS
2017,C#; JavaScript; SQL,AngularJS,SQL Server; MySQL,Android; Windows Desktop
2017,,,,
2017,C#; JavaScript; PHP,AngularJS,SQL Server; MySQL,Android; iOS; WordPress
2017,,,,
2017,C#; Clojure; Go; Java; JavaScript; Objective-C; Ruby; SQL; Swift,Cordova; Firebase,MongoDB; SQLite,Android; iOS; Amazon Web Services (AWS); Microsoft Azure
2017,Assembly; C; Java; JavaScript; Python; R; Scala; SQL,AngularJS; Node.js; React,MongoDB; SQL Server; PostgreSQL,Linux Desktop; Amazon Web Services (AWS)
2017,C; C++; Java; Python,Node.js,MongoDB,Linux Desktop; Raspberry Pi
2017,,,,
2017,C#; JavaScript; SQL,AngularJS,,
2017,C#; SQL,.NET Core,SQL Server,
2017,,,,
2017,,,,
2017,,,,
2017,C#; JavaScript; SQL,,Redis; SQL Server,Microsoft Azure
2017,Java; JavaScript; PHP; SQL,,MySQL; PostgreSQL,Linux Desktop
2017,Haskell; Java; Python; Visual Basic 6,,,Linux Desktop
2017,,,,
2017,Java; JavaScript; Python; TypeScript,AngularJS; Node.js; React; Cordova,MongoDB; Redis; MySQL; PostgreSQL,Android; Linux Desktop; Mac OS; Raspberry Pi; WordPress
2017,C#; JavaScript,AngularJS; .NET Core,MongoDB; SQL Server,
2017,JavaScript; Perl,Node.js; React; Firebase,MongoDB,Android; Linux Desktop; Amazon Web Services (AWS)
2017,C#; JavaScript; SQL,Node.js,,Amazon Web Services (AWS); Microsoft Azure
2017,JavaScript,Node.js; React,MongoDB,
2017,,,,
2017,JavaScript; PHP,AngularJS; Node.js; React; Cordova,MongoDB; PostgreSQL,Mac OS
2017,C#; Java; JavaScript; SQL; TypeScript,AngularJS; Node.js; .NET Core,SQL Server,
2017,C#; Java; JavaScript; SQL,AngularJS,SQL Server; MySQL,Microsoft Azure
2017,,,,
2017,C; C#; Java; JavaScript; Python; SQL,AngularJS; Node.js; .NET Core,Redis; SQL Server; SQLite,
2017,C#; JavaScript,.NET Core,SQL Server; PostgreSQL,
2017,C; C++; Common Lisp; Java; Matlab; Python; R,,MySQL,Android; Linux Desktop
2017,Groovy; Java; JavaScript; Python; SQL,Node.js,MongoDB; MySQL; PostgreSQL,Windows Desktop; Linux Desktop
2017,C; C++; Go; JavaScript,Node.js; Firebase,MongoDB; PostgreSQL,Windows Desktop; Linux Desktop; Mac OS; Raspberry Pi; Amazon Web Services (AWS)
2017,C#,.NET Core,SQL Server,
2017,JavaScript; Ruby,React,,
2017,Objective-C; Swift,,MySQL,iOS
2017,,,,
2017,Groovy,,,
2017,C++; C#,.NET Core,,Windows Desktop
2017,JavaScript; Ruby; SQL; TypeScript,AngularJS,MySQL,Raspberry Pi; Amazon Web Services (AWS)
2017,JavaScript; PHP; SQL,,SQL Server; MySQL,Windows Desktop
2017,,,,
2017,C#; TypeScript,,SQL Server,Windows Desktop
2017,C#,AngularJS; Cordova,SQL Server,Windows Desktop; Arduino; SharePoint; Amazon Web Services (AWS); Microsoft Azure
2017,C++; Python,,,Windows Desktop; Linux Desktop
2017,Assembly; C; C#; Java; JavaScript; PHP; Python; SQL,AngularJS; Xamarin; .NET Core,Cassandra; SQL Server; MySQL,iOS; Windows Desktop; Linux Desktop; Salesforce; Amazon Web Services (AWS); Microsoft Azure
2017,,,,
2017,C#; JavaScript; Ruby; TypeScript,,,
2017,Python,Spark,MongoDB; SQLite,Linux Desktop; Mac OS
2017,C++; JavaScript,Node.js,MongoDB,Linux Desktop; Microsoft Azure
2017,SQL; VB.NET,,SQL Server; MySQL,Windows Desktop
2017,JavaScript; PHP; SQL,,MySQL,WordPress
2017,C; C++; Java; PHP; SQL,,MySQL; SQLite,Android; Linux Desktop; Arduino; Raspberry Pi
2017,C#; Python; SQL; VBA,.NET Core,PostgreSQL; SQLite,Windows Desktop
2017,C++; Python,,,Linux Desktop; Mac OS
2017,,,,
2017,,,,
2017,Java; JavaScript; Python,,,
2017,,,,
2017,,,,
2017,Java; JavaScript; R; Scala; SQL; TypeScript,AngularJS,PostgreSQL,Mac OS; Amazon Web Services (AWS)
2017,Java; SQL; VB.NET; VBA; Visual Basic 6,.NET Core,SQL Server,
2017,JavaScript; Python,,,Windows Desktop
2017,C#; JavaScript; SQL,AngularJS; Cordova; .NET Core,SQL Server,SharePoint; Microsoft Azure
2017,Java; JavaScript; PHP; Ruby; SQL,Node.js,MongoDB; SQL Server; PostgreSQL; SQLite,WordPress; Amazon Web Services (AWS)
2017,C#; CoffeeScript; JavaScript; Objective-C; SQL; Swift,AngularJS,SQL Server,iOS; Windows Desktop
2017,Java,,MySQL; PostgreSQL; SQLite,
2017,C++; C#; Java; Matlab; Python; R,.NET Core,MySQL,Windows Desktop; Linux Desktop
2017,C#; JavaScript; PHP; SQL,.NET Core,SQL Server; MySQL,Windows Desktop
2017,C; C#; Java; JavaScript; SQL,,,Windows Desktop
2017,C; C++,,,
2017,C; JavaScript; Objective-C; PHP; Swift,,MySQL,iOS; Mac OS
2017,Hack; Java; JavaScript; PHP; Python; SQL,AngularJS; Node.js; React; Cordova,Cassandra; MongoDB; Redis; SQL Server; MySQL; PostgreSQL; SQLite,Amazon Web Services (AWS)
