Year,HaveWorkedLanguage,HaveWorkedFramework,HaveWorkedDatabase,HaveWorkedPlatform
2017,C#; Java; JavaScript; Matlab; PHP; Python; SQL; TypeScript; VB.NET,.NET Core,SQL Server; MySQL,Linux Desktop; Mac OS
2017,JavaScript,AngularJS; Node.js; React,MongoDB,Windows Desktop; Linux Desktop; Mac OS
2017,Java; JavaScript,AngularJS,MySQL,Linux Desktop
2017,C#; JavaScript; PHP; Python; SQL; VB.NET,Node.js,MongoDB,Android; Windows Desktop; WordPress
2017,JavaScript; Swift,Node.js,MySQL; PostgreSQL,iOS; Linux Desktop; Mac OS; Amazon Web Services (AWS)
2017,Assembly; C; C++; Java; JavaScript; PHP; Python; R; Scala,Hadoop,Cassandra; MongoDB; MySQL; PostgreSQL,Android; Linux Desktop; Raspberry Pi
2017,PHP; Python; R; Ruby; SQL,AngularJS; Node.js; React; Cordova; Firebase,MongoDB; Redis; MySQL; SQLite,Amazon Web Services (AWS)
2017,JavaScript; PHP; Python; Ruby; SQL,Node.js; React,MongoDB,Linux Desktop; Mac OS; WordPress; Amazon Web Services (AWS)
2017,C++; Java; JavaScript; Lua,AngularJS; Node.js,MongoDB; MySQL,Android; Linux Desktop; Raspberry Pi; WordPress
2017,C; C++; C#; Java; JavaScript; PHP; SQL; TypeScript,AngularJS; .NET Core,SQL Server; MySQL,Android; Windows Phone; Windows Desktop; Linux Desktop; Raspberry Pi; WordPress
2017,C#; JavaScript; SQL; VBA,AngularJS; .NET Core,SQL Server; MySQL; Oracle,Windows Desktop; Arduino; Amazon Web Services (AWS); Microsoft Azure
2017,Java; JavaScript; PHP; SQL,AngularJS; Node.js; Cordova,MySQL; SQLite,Android; Windows Desktop
2017,Python; SQL,AngularJS; Node.js,SQL Server; MySQL; PostgreSQL; SQLite,Android; Windows Desktop; Linux Desktop; Mac OS; Arduino; Raspberry Pi; SharePoint; WordPress; Amazon Web Services (AWS)
2017,C++; C#; Java; SQL,Cordova,MongoDB; SQL Server; MySQL,Android; Windows Desktop; Linux Desktop
2017,C; C++; C#; JavaScript; PHP,React; .NET Core,SQL Server; MySQL; SQLite,Windows Desktop; Linux Desktop; Mac OS
2017,C++; JavaScript; SQL,Node.js; Xamarin,MongoDB; Oracle,Android; iOS; Windows Desktop; Arduino; Raspberry Pi
2017,C#; JavaScript; Objective-C; PHP; SQL,.NET Core,SQL Server; MySQL; SQLite,Android; iOS; Windows Phone; Windows Desktop; WordPress; Microsoft Azure
2017,Java; JavaScript; PHP; Python; Ruby; SQL,Node.js,Redis; MySQL; PostgreSQL,Android; Raspberry Pi; Amazon Web Services (AWS)
2017,CoffeeScript; Common Lisp; Java; JavaScript; PHP; Python; Ruby; SQL,AngularJS; Node.js,Redis; MySQL; PostgreSQL; SQLite,Amazon Web Services (AWS)
2017,C#; JavaScript; SQL,AngularJS; Node.js,SQL Server,Arduino
2017,C; C++; C#; Java; JavaScript; PHP; TypeScript; VBA; Visual Basic 6,AngularJS; .NET Core,SQL Server; MySQL; PostgreSQL,Android; Windows Desktop; Arduino; Raspberry Pi
2017,CoffeeScript; Elixir; JavaScript; Objective-C; PHP; Ruby; SQL; Swift,React; Xamarin,Redis; MySQL; PostgreSQL; SQLite,iOS; Windows Phone; WordPress
2017,Java; JavaScript,Node.js; React,MySQL,Amazon Web Services (AWS)
2017,Go; JavaScript; PHP; SQL,AngularJS; React,MySQL,Linux Desktop; Mac OS; Amazon Web Services (AWS)
2017,Go; JavaScript; SQL,Node.js; Firebase,PostgreSQL,Linux Desktop
2017,JavaScript; Python; SQL; Visual Basic 6,.NET Core,SQLite,Windows Desktop; Linux Desktop
2017,Assembly; C; C++; Go; Java; Python; R; SQL,Hadoop; Node.js; Spark,Cassandra; MongoDB; SQL Server; MySQL; PostgreSQL; Oracle; SQLite,Android; iOS; Windows Desktop; Linux Desktop; Raspberry Pi; Amazon Web Services (AWS)
2017,C#; SQL,Xamarin,SQL Server,Windows Desktop
2017,C; C++; C#; CoffeeScript; JavaScript; Python; Ruby; SQL,AngularJS; Node.js,MySQL; PostgreSQL; SQLite,Android; Linux Desktop
2017,C#; JavaScript; PHP; SQL; VB.NET,.NET Core,SQL Server; MySQL,WordPress
2017,C; C++; C#; Java; JavaScript; PHP; Python,Node.js,MySQL,Android; Windows Desktop; Linux Desktop
2017,C#; JavaScript,AngularJS,MongoDB,Salesforce
2017,C#; JavaScript; PHP; Python,.NET Core,MySQL; SQLite,Windows Desktop; Linux Desktop; WordPress
2017,C#; JavaScript; SQL,AngularJS; Node.js; Cordova; .NET Core,SQL Server; MySQL; Oracle,Windows Desktop
2017,C; Objective-C; Python; Swift,Firebase,MongoDB; SQLite,iOS
2017,JavaScript; Python; TypeScript,AngularJS; Node.js; React,MongoDB; Redis; MySQL; PostgreSQL,Serverless
2017,C++; C#; PHP,Xamarin,SQL Server; MySQL; SQLite,Android; iOS; Windows Desktop; Linux Desktop; Mac OS; Amazon Web Services (AWS)
2017,C#; JavaScript; R; SQL; TypeScript,Xamarin; .NET Core,SQL Server,Amazon Web Services (AWS); Microsoft Azure
2017,CoffeeScript; Java; JavaScript; Lua; Python; Rust; Scala; SQL,Spark,Cassandra; Redis; MySQL,Linux Desktop; Amazon Web Services (AWS)
2017,C; Haskell; Java; JavaScript; Lua; Perl; PHP; Python; R; SQL,Node.js,MongoDB; MySQL; SQLite,Windows Desktop; Linux Desktop; Mac OS
2017,C++; Java; JavaScript; SQL; TypeScript,AngularJS,MongoDB; MySQL; Oracle,Android; Linux Desktop
2017,JavaScript; Ruby; TypeScript,AngularJS; Node.js; React; Cordova,MongoDB; MySQL; PostgreSQL,Android; iOS; Linux Desktop; WordPress
2017,C++; Go; JavaScript; Python; Swift; TypeScript,React,Redis; MySQL; SQLite,iOS; Mac OS; Amazon Web Services (AWS)
2017,C#; Java; JavaScript; PHP; SQL; TypeScript,AngularJS; Node.js,SQL Server; MySQL; SQLite,Android; Raspberry Pi; Microsoft Azure
2017,JavaScript; Ruby; SQL,Node.js; React,PostgreSQL,Mac OS; Amazon Web Services (AWS)
2017,C#; CoffeeScript; Java; JavaScript; Perl; Python; SQL; TypeScript,AngularJS; Node.js; React; Firebase; .NET Core,MongoDB; SQL Server; MySQL,Android; iOS; Windows Phone; Windows Desktop; Linux Desktop; Mac OS; Raspberry Pi
2017,C#; JavaScript,AngularJS,MongoDB; SQL Server,Microsoft Azure
2017,C; JavaScript,Node.js; React,MongoDB,Mainframe
2017,JavaScript; PHP; SQL,AngularJS; React,MongoDB; MySQL; SQLite,iOS; Linux Desktop
2017,Groovy; Java; JavaScript,Node.js; React,MongoDB,Mac OS; Amazon Web Services (AWS)
2017,Groovy; Java; JavaScript; SQL; Swift,AngularJS; Cordova,SQL Server; Oracle,Windows Desktop; Mac OS
2017,C++; C#; Java; JavaScript; Python; SQL,Xamarin; .NET Core,SQL Server; MySQL; Oracle; SQLite,Android; iOS; Windows Phone; Windows Desktop; Raspberry Pi; Amazon Web Services (AWS)
2017,C#; Java; JavaScript; SQL,AngularJS; Node.js; .NET Core,MySQL,Windows Desktop; Linux Desktop; Arduino; Raspberry Pi
2017,C#; Go; Java; JavaScript; Lua; SQL,AngularJS; Node.js; Cordova; .NET Core,MongoDB; Redis; SQL Server; MySQL; Oracle; SQLite,Android; Windows Desktop; Raspberry Pi
2017,C#; JavaScript,.NET Core,MongoDB,Microsoft Azure
2017,Go; JavaScript; Python; SQL,AngularJS; Firebase,MongoDB; SQL Server; MySQL; PostgreSQL; SQLite,Android; Mac OS
2017,Assembly; C; C++; JavaScript; PHP; Python; Ruby; SQL,AngularJS; Node.js; React,MongoDB; SQL Server; MySQL; SQLite,Arduino; Amazon Web Services (AWS)
2017,CoffeeScript; Groovy; Java; JavaScript; PHP; SQL; TypeScript,AngularJS; Node.js,MySQL; Oracle,iOS; Windows Desktop; Mac OS; WordPress
2017,C; C++; C#; Java; JavaScript; Matlab; SQL,Node.js,MySQL; PostgreSQL; SQLite,Android; Linux Desktop; Arduino; Raspberry Pi
2017,C#; JavaScript,AngularJS; .NET Core,SQL Server,Android
2017,Java; JavaScript,Firebase,SQL Server; SQLite,Android
2017,C#; JavaScript; SQL,AngularJS; Node.js,SQL Server; MySQL; Oracle; SQLite,Android; WordPress; Microsoft Azure
2017,C#; JavaScript; Perl; PHP; Python; SQL,Node.js,SQL Server; MySQL,Raspberry Pi; SharePoint; WordPress; Amazon Web Services (AWS); Microsoft Azure
2017,R; SQL,Hadoop; Spark,SQL Server,Linux Desktop
2017,C; C#; Java; Python,.NET Core,Oracle; SQLite,Windows Phone; Windows Desktop
2017,Groovy; Java; Objective-C; Scala; Swift,Hadoop,Redis; SQL Server; MySQL; PostgreSQL,Android; iOS; Amazon Web Services (AWS)
2017,C#; JavaScript; SQL,AngularJS,SQL Server,Windows Phone; Microsoft Azure
2017,C#; JavaScript; Objective-C; Swift; TypeScript,AngularJS; Node.js; Xamarin; .NET Core,Redis; SQL Server,iOS; WordPress; Amazon Web Services (AWS); Microsoft Azure
2017,C; C++; JavaScript; Python,Node.js,MySQL,Linux Desktop; Raspberry Pi
2017,C#; Java; JavaScript; PHP; Python; SQL,AngularJS; Node.js; React,MySQL,Android
2017,C++; Hack; JavaScript,Hadoop; React,MySQL,Linux Desktop; Mainframe
2017,C; C++; JavaScript; Objective-C; Python,AngularJS; Node.js,MongoDB,iOS
2017,JavaScript,AngularJS; Node.js,MongoDB; Redis,Amazon Web Services (AWS)
2017,C#; JavaScript; VB.NET,Node.js; .NET Core,Oracle,Microsoft Azure
2017,Assembly; C; C++; C#; Java; JavaScript; Lua; PHP; SQL,.NET Core,MySQL,Android; Linux Desktop; Raspberry Pi
2017,C#; Java; JavaScript; PHP; SQL,Node.js; .NET Core,Redis; SQL Server; MySQL; PostgreSQL,Windows Desktop; Linux Desktop; Mac OS; Serverless; Amazon Web Services (AWS); Microsoft Azure
2017,Java; JavaScript; PHP; Python; TypeScript,AngularJS; Cordova; Firebase,Redis; MySQL; PostgreSQL; Oracle; SQLite,Android; Linux Desktop; WordPress; Amazon Web Services (AWS)
2017,Assembly; C; C++; C#; JavaScript; PHP; SQL,AngularJS; Node.js; Cordova; .NET Core,MySQL; SQLite,Android; Linux Desktop
2017,Java; JavaScript; SQL,AngularJS,SQL Server; MySQL,Windows Desktop
2017,Python; Scala; SQL,Hadoop; Spark,SQL Server; PostgreSQL,Windows Desktop
2017,JavaScript; PHP; SQL,Cordova,Redis; MySQL; SQLite,Android; iOS
2017,PHP; SQL,Node.js; .NET Core,SQL Server; MySQL,SharePoint; WordPress
2017,C; C++; C#; JavaScript; SQL; TypeScript; VBA,.NET Core,SQL Server; PostgreSQL,Windows Desktop
2017,Assembly; C; C++; C#; Java; JavaScript; Lua; Objective-C; PHP; Python; SQL; Swift; TypeScript,AngularJS; Node.js; Firebase,MongoDB; MySQL; SQLite,Android; iOS; Amazon Web Services (AWS)
2017,C; C++; C#; JavaScript; PHP; Python; SQL,AngularJS; Cordova; Xamarin,SQL Server; MySQL; SQLite,Android; iOS; Windows Phone; Windows Desktop; Mac OS; Arduino; Raspberry Pi; Amazon Web Services (AWS)
2017,C++; C#; F#; Java; Python; Scala; SQL,Spark; .NET Core,Cassandra; MongoDB; SQL Server,Windows Desktop
2017,C#; Java; JavaScript; PHP; SQL; Swift,Node.js; React; .NET Core,Redis; SQL Server; MySQL,Android; iOS; Amazon Web Services (AWS)
2017,C#; Java; JavaScript; PHP; SQL; TypeScript,AngularJS; Node.js; Cordova; .NET Core,SQL Server; MySQL; SQLite,Android; Amazon Web Services (AWS)
2017,C; C++; C#; F#; Java; JavaScript; Objective-C; SQL; Swift; VB.NET,AngularJS; Hadoop; Node.js; React; Cordova; Xamarin; .NET Core,MongoDB; SQL Server; MySQL; PostgreSQL; Oracle; SQLite,Android; iOS; Windows Phone; Windows Desktop; Mac OS; Arduino; Raspberry Pi; SharePoint; WordPress; Microsoft Azure
2017,Java; Python,Spark,MySQL; PostgreSQL,Windows Desktop
2017,C; C++; Java; JavaScript,AngularJS; Hadoop,MongoDB; MySQL; PostgreSQL; Oracle; SQLite,Linux Desktop; Mac OS; Amazon Web Services (AWS)
2017,Python; Scala,AngularJS; Node.js; Spark,Cassandra; MongoDB; Redis,Android; Linux Desktop; Mac OS; Amazon Web Services (AWS)
2017,C#; Java; JavaScript; PHP; SQL,AngularJS; Node.js,MongoDB; SQL Server; MySQL,Amazon Web Services (AWS); Microsoft Azure
2017,C; Java; SQL,Firebase,MySQL; SQLite,Android
2017,JavaScript; PHP; SQL,Node.js,MongoDB; MySQL,Amazon Web Services (AWS)
2017,C#; F#; JavaScript,React,MongoDB; SQL Server,Windows Desktop
2017,Java; PHP,Firebase,MySQL,Android; Windows Desktop
2017,C#; JavaScript; Python; SQL,AngularJS,PostgreSQL,Mac OS
2017,C; C++; Python,Node.js,MySQL; PostgreSQL; SQLite,Linux Desktop; Raspberry Pi
2017,CoffeeScript; JavaScript; Ruby; SQL,React,PostgreSQL,Linux Desktop; Amazon Web Services (AWS)
2017,JavaScript; Python; SQL,Node.js,PostgreSQL; SQLite,Arduino; Raspberry Pi
2017,C#; JavaScript; SQL,AngularJS; Node.js; React; .NET Core,MongoDB; Redis; SQL Server; PostgreSQL; SQLite,Android
2017,C#; Java; JavaScript; PHP; SQL,Hadoop; .NET Core,MySQL; SQLite,Android; Windows Desktop
2017,C; JavaScript,Node.js,MongoDB,Windows Desktop; Linux Desktop
2017,JavaScript,React,PostgreSQL,Android; iOS
2017,C; Haskell; Java; JavaScript; PHP; Ruby; TypeScript,AngularJS,PostgreSQL,Amazon Web Services (AWS)
2017,C#; SQL; VBA,.NET Core,SQL Server; MySQL,Windows Desktop
2017,C; Java; JavaScript; PHP; Python; SQL,AngularJS; Node.js; Cordova; Xamarin; .NET Core,MongoDB; SQL Server; MySQL; PostgreSQL; Oracle; SQLite,Android
2017,Java; JavaScript; SQL,AngularJS; Node.js,Redis; MySQL; PostgreSQL,Linux Desktop; Mac OS
2017,JavaScript; PHP; SQL,Node.js; React,Redis; MySQL,Amazon Web Services (AWS)
2017,C++; C#; SQL,.NET Core,SQL Server,Windows Desktop; Arduino; WordPress
2017,C; C++; Go; Haskell; Java; JavaScript; Matlab; PHP; Python; SQL; Swift; TypeScript,Node.js,MySQL; SQLite,Android; iOS; Linux Desktop; Arduino; Raspberry Pi
2017,Java,Firebase,MongoDB,Arduino
2017,JavaScript; Lua; PHP; Python; SQL,Node.js,MySQL,Raspberry Pi
2017,C++; JavaScript; Python; Ruby; SQL,Node.js; React,PostgreSQL,Linux Desktop; Mac OS; Amazon Web Services (AWS)
2017,Java,Firebase,SQLite,Android
2017,CoffeeScript; JavaScript; Python,React,Redis; MySQL; SQLite,Amazon Web Services (AWS)
2017,C#; CoffeeScript; F#; Go; JavaScript; Lua; Swift,Node.js; React; .NET Core,MongoDB; Redis; MySQL; PostgreSQL,iOS; Mac OS; Amazon Web Services (AWS)
2017,C; C++; C#; Java; JavaScript; Lua; Matlab,AngularJS; .NET Core,SQL Server; MySQL; PostgreSQL,Windows Desktop; Linux Desktop
2017,C#; JavaScript; SQL,Xamarin,SQL Server; Oracle,Windows Desktop
2017,Java; JavaScript,AngularJS; Node.js; React,MySQL,Amazon Web Services (AWS)
2017,Java; JavaScript; PHP; Python; SQL,React,MySQL; PostgreSQL,Android; WordPress; Amazon Web Services (AWS)
2017,C#; JavaScript,AngularJS; Node.js,Redis; SQL Server,Microsoft Azure
2017,C; Groovy; Java; JavaScript; PHP; TypeScript,AngularJS; Node.js; Cordova; Firebase,MySQL; Oracle; SQLite,Android; WordPress; Microsoft Azure
2017,Python,React,MongoDB; MySQL; PostgreSQL; SQLite,Android; Linux Desktop; Arduino; Amazon Web Services (AWS)
2017,JavaScript,AngularJS; Node.js; React; Firebase,MongoDB; Redis,iOS; Serverless; Amazon Web Services (AWS)
2017,C++; C#; Matlab; Python; VB.NET; VBA; Visual Basic 6,.NET Core,MySQL,Windows Desktop
2017,JavaScript; PHP; SQL,Node.js,MySQL; SQLite,Linux Desktop; Raspberry Pi; WordPress
2017,C#; JavaScript; SQL,Node.js; React; .NET Core,SQL Server,Microsoft Azure
2017,C#; Groovy; Java; JavaScript; Lua; Perl; SQL,AngularJS; Node.js; Xamarin; .NET Core,MongoDB; SQL Server; PostgreSQL; Oracle,Android; Windows Phone; Mac OS; Raspberry Pi
2017,JavaScript; PHP; Python; Ruby; SQL,Node.js,Redis; MySQL,Windows Desktop; Linux Desktop; Amazon Web Services (AWS)
2017,C++; Go; Java; Swift,Cordova; Firebase,MySQL; PostgreSQL; SQLite,Android; Amazon Web Services (AWS)
2017,C; C++; C#; Java; JavaScript; Objective-C; PHP; SQL,AngularJS; Cordova; Xamarin; Firebase; .NET Core,SQL Server; MySQL; PostgreSQL; Oracle,Android; iOS; Windows Desktop; WordPress; Microsoft Azure
2017,Elixir; JavaScript; PHP; SQL,AngularJS,MongoDB; MySQL; PostgreSQL,Linux Desktop; Amazon Web Services (AWS)
2017,C; C++; C#; Java; Lua; Python; R; SQL,AngularJS; Hadoop; Spark; Xamarin; .NET Core,Cassandra; SQL Server; PostgreSQL; Oracle; SQLite,Windows Desktop; Linux Desktop; Arduino; Microsoft Azure
2017,C#; JavaScript,AngularJS; Node.js; .NET Core,SQL Server; MySQL,Windows Desktop
2017,JavaScript; Objective-C; SQL; Swift; TypeScript,AngularJS; Node.js; React; Firebase,MongoDB; MySQL; SQLite,iOS; Mac OS; Amazon Web Services (AWS)
2017,JavaScript; Matlab; Python; SQL,Node.js; React,PostgreSQL,Windows Desktop; Raspberry Pi
2017,Assembly; C; C++; Common Lisp; JavaScript; Python; R; Smalltalk,Node.js,MongoDB; SQL Server; SQLite,Mac OS
2017,C#; Java; JavaScript; Matlab; SQL,.NET Core,SQL Server,Windows Desktop
2017,JavaScript; PHP; Python; SQL,Firebase,SQL Server; MySQL; SQLite,Android; iOS; Linux Desktop; WordPress
2017,Java; JavaScript; Python; SQL; TypeScript,AngularJS; Node.js,MongoDB; MySQL; PostgreSQL,Android; Raspberry Pi; Amazon Web Services (AWS)
2017,Assembly; C#; JavaScript; SQL; VB.NET; VBA,AngularJS; Xamarin,SQL Server; SQLite,Android; Windows Desktop
2017,PHP; Python,Node.js,MongoDB; Redis; MySQL,Windows Desktop
2017,Assembly; C; C++; C#; CoffeeScript; Common Lisp; Clojure; Dart; Elixir; Erlang; F#; Go; Groovy; Hack; Haskell; Java; JavaScript; Julia; Lua; Matlab; Objective-C; PHP; Python; R; Ruby; Rust; Scala; Smalltalk; SQL; Swift; TypeScript; VB.NET; VBA; Visual Basic 6,Node.js; .NET Core,MongoDB; SQL Server; MySQL; PostgreSQL; SQLite,Android; iOS; Serverless; Salesforce; Mainframe; Amazon Web Services (AWS); Microsoft Azure
2017,C#; SQL,.NET Core,SQLite,Windows Desktop
2017,Java; JavaScript; PHP; Python; SQL,AngularJS; Node.js; React; Cordova,MongoDB; Redis; MySQL; PostgreSQL; SQLite,Android; Linux Desktop; WordPress
2017,C#; JavaScript; SQL,.NET Core,SQL Server; PostgreSQL,Windows Desktop; Microsoft Azure
2017,Java; JavaScript; SQL,AngularJS; Hadoop; Node.js,MongoDB; MySQL; PostgreSQL; Oracle,Windows Desktop; Linux Desktop
2017,C++; C#; Python,.NET Core,SQL Server,Windows Phone; Linux Desktop; Mac OS; Serverless
2017,Java; JavaScript; Rust; SQL,React,PostgreSQL,Android; Windows Desktop; Linux Desktop
2017,JavaScript; Python,Node.js; React,MongoDB,Linux Desktop; WordPress
2017,C; C++; C#; Java; JavaScript; PHP; Python,.NET Core,PostgreSQL,Android; iOS; Windows Desktop
2017,C#; JavaScript; PHP; SQL,AngularJS,MongoDB; SQL Server; MySQL; PostgreSQL; SQLite,Windows Desktop
2017,C; C#; Java; Perl; Python; SQL,.NET Core,SQL Server; Oracle; SQLite,Linux Desktop
2017,C#; Java; JavaScript; PHP; Python,AngularJS; Node.js; Cordova; Xamarin; Firebase,Redis; MySQL; PostgreSQL,Android; iOS; Arduino; Raspberry Pi; WordPress; Amazon Web Services (AWS)
2017,CoffeeScript; Erlang; Groovy; Java; JavaScript; PHP; Python; SQL,AngularJS; Node.js; Spark,MySQL; SQLite,Amazon Web Services (AWS)
2017,C#; Haskell; JavaScript,AngularJS,SQL Server; MySQL; Oracle,Windows Desktop; Microsoft Azure
2017,Assembly; C; Go; JavaScript,Node.js; Cordova; Firebase,Cassandra; MySQL,Windows Desktop; Linux Desktop; Serverless
2017,JavaScript; PHP; SQL; Swift,Node.js,MySQL,iOS; Windows Desktop; Mac OS
2017,PHP,Hadoop; Node.js; React,MongoDB; Redis; MySQL,Android; Linux Desktop; Mac OS
2017,Java; JavaScript,Node.js,Oracle,Microsoft Azure
2017,C#; Java; Matlab; Python; R; SQL; Swift,AngularJS,MySQL; PostgreSQL; Oracle,Windows Desktop; Linux Desktop; Mac OS
2017,Elixir; Go; Java; JavaScript; Objective-C; Python; Ruby; Scala; SQL; Swift,Node.js; React; Xamarin,MongoDB; Redis; SQL Server; MySQL; PostgreSQL,Android; iOS; Mac OS; Amazon Web Services (AWS)
2017,C#,AngularJS; Xamarin; .NET Core,SQL Server; SQLite,Amazon Web Services (AWS)
2017,C#; Java; JavaScript; Python; SQL,AngularJS; .NET Core,SQL Server,Windows Desktop; Linux Desktop
2017,Java; JavaScript,AngularJS; Node.js; Cordova,MySQL; PostgreSQL; Oracle,Android; Amazon Web Services (AWS)
2017,Clojure; Erlang; Go; Java; Julia; Matlab; PHP; Python; SQL; Swift,AngularJS; Hadoop; Node.js; Firebase,MongoDB; MySQL; PostgreSQL,Android; iOS; Linux Desktop; Mac OS; WordPress; Amazon Web Services (AWS)
2017,C#; Java; JavaScript; PHP; Python; Ruby; SQL; Visual Basic 6,.NET Core,SQL Server; MySQL,Android
2017,C; C++; Java; Python; Ruby; Scala,AngularJS,MySQL; PostgreSQL,Android; Linux Desktop; Arduino; Raspberry Pi
2017,C; C++; JavaScript; Python; SQL,.NET Core,MySQL; SQLite,Windows Desktop; Linux Desktop; Raspberry Pi; Amazon Web Services (AWS)
2017,C; C++; CoffeeScript; JavaScript; PHP; SQL; TypeScript,AngularJS; Node.js,SQL Server; MySQL; PostgreSQL,Windows Desktop; Linux Desktop; Amazon Web Services (AWS)
2017,JavaScript; PHP; SQL,Node.js,MySQL,WordPress; Amazon Web Services (AWS)
2017,JavaScript,AngularJS,MySQL,Android; iOS; Mac OS; WordPress
2017,C#; SQL,AngularJS; Node.js; React; Xamarin; .NET Core,MongoDB; Redis; SQL Server; MySQL; PostgreSQL,Android; Amazon Web Services (AWS); Microsoft Azure
2017,C#; Java; SQL,.NET Core,SQL Server,Windows Desktop
2017,C#,.NET Core,MongoDB; Redis,Android; iOS
2017,JavaScript; PHP; SQL,Firebase,MySQL,WordPress
2017,C; C++; Java; JavaScript; PHP; Python; R; SQL,AngularJS; Node.js; React,MongoDB; Redis; MySQL; PostgreSQL; Oracle,Android; Linux Desktop; WordPress; Amazon Web Services (AWS)
2017,C++; C#; Python,Xamarin; .NET Core,Oracle,Windows Desktop; Linux Desktop; Mac OS
2017,C#; JavaScript; TypeScript,AngularJS; .NET Core,SQL Server,Microsoft Azure
2017,C; C++; Java; JavaScript; Python,Node.js,MongoDB; MySQL; PostgreSQL; SQLite,Android
2017,Java; Swift,Firebase,SQLite,Android; iOS
2017,Java; JavaScript; Perl; PHP; SQL,AngularJS; Node.js,Redis; MySQL; SQLite,Android; WordPress; Amazon Web Services (AWS)
2017,SQL; VB.NET; VBA; Visual Basic 6,.NET Core,SQL Server; MySQL; SQLite,Windows Desktop
2017,Java; Perl; Scala,Spark,Cassandra; SQL Server; PostgreSQL,Linux Desktop; Microsoft Azure
2017,Assembly; C; C++; C#; Java; Matlab,Firebase,MySQL,Android; Arduino; Microsoft Azure
2017,C#; TypeScript,AngularJS; Node.js; .NET Core,MySQL; SQLite,Windows Desktop
2017,CoffeeScript; Elixir; JavaScript; Objective-C; Ruby; Swift,AngularJS; Node.js; React,Redis; PostgreSQL,iOS; Amazon Web Services (AWS)
2017,C++; C#; JavaScript; PHP; SQL; VB.NET,.NET Core,SQL Server; MySQL; SQLite,Windows Phone; Windows Desktop; Linux Desktop; SharePoint; Microsoft Azure
2017,C; C++; Java; JavaScript; PHP; Python; Ruby,Firebase,MySQL; SQLite,Android; Arduino
2017,C#; Java; JavaScript; PHP; Swift,Xamarin; .NET Core,MySQL; Oracle; SQLite,iOS; Windows Desktop
2017,C#; JavaScript; Python; Ruby; SQL,AngularJS; Node.js; Xamarin; .NET Core,MongoDB; PostgreSQL; SQLite,Android
