Year,Current Lang & Tech
2015,"C, C#, Java, R, SQL"
2015,"C, Cassandra, Java, JavaScript, MongoDB, Perl, Ruby"
2015,
2015,
2015,"Android, Arduino / Raspberry Pi, Java, Python, SQL"
2015,C
2015,"Android, Arduino / Raspberry Pi, Java, Python, R"
2015,"C, CoffeeScript, Go, JavaScript, Matlab, Node.js, Python"
2015,"C++, Matlab, Perl, Python, R"
2015,Python
2015,Python
2015,C
2015,Python
2015,Python
2015,"Arduino / Raspberry Pi, JavaScript, PHP, Python, R, SQL"
2015,"C++, JavaScript, Matlab, Python"
2015,"C++, C#, Hadoop, Java, Matlab, PHP, Python, R, Spark, SQL"
2015,R
2015,"JavaScript, Python, R"
2015,"Arduino / Raspberry Pi, C, Java, Python"
2015,"C++, C++11, Python, R, Bash, Makefile"
2015,R
2015,"R, SQL"
2015,"JavaScript, Python, R"
2015,"AngularJS, JavaScript, R"
2015,"C#, Java, MongoDB, Python, R, Salesforce, SQL, SQL Server"
2015,"JavaScript, Python"
2015,"JavaScript, Python, R, SQL, Visual Basic"
2015,"Java, JavaScript, LAMP, Node.js, R, SQL"
2015,"Hadoop, Python, R, Spark, SQL"
2015,"Python, R"
2015,"R, SQL"
2015,"iOS, JavaScript, MongoDB, Objective-C, PHP, Python, R, SQL"
2015,"Java, JavaScript, Sharepoint"
2015,"C, C++, Python, Julia"
2015,"R, SQL"
2015,"JavaScript, Python, R, d3.js"
2015,"Matlab, Python, R"
2015,"R, SQL"
2015,"C++, C#, Java, Matlab, Python, SQL"
2015,"Hadoop, Java, Matlab, R"
2015,"C++, C#, Java, Matlab, Python, SQL"
2015,Python
2015,PHP
2015,"SQL, SQL Server"
2015,"Python, Visual Basic"
2015,"C#, Node.js, SQL, SQL Server"
2015,"SQL, SQL Server"
2015,Java
2015,"Python, SQL"
2015,"C++, Java, JavaScript, MongoDB, Python, SQL"
2015,SQL
2015,"SQL, SQL Server, Visual Basic"
2015,SQL Server
2015,Arduino / Raspberry Pi
2015,"SQL, PL/pgSQL"
2015,"Java, JavaScript, PHP"
2015,"JavaScript, PHP, SQL, SQL Server, Wordpress"
2015,
2015,"PHP, Python, SQL"
2015,"SQL, SQL Server, Visual Basic"
2015,"SQL, ksh"
2015,"Python, SQL, SQL Server, Powershell"
2015,SQL
2015,"Java, PHP, SQL, SQL Server"
2015,"SQL, SQL Server"
2015,"Arduino / Raspberry Pi, Cloud (AWS, GAE, Azure, etc.), iOS, Objective-C, PHP"
2015,"Perl, SQL"
2015,"Android, C, Java, SQL"
2015,"C, Node.js, Python, Redis, SQL"
2015,"C#, Go, Python, SQL, SQL Server"
2015,"Sharepoint, SQL, SQL Server"
2015,"C#, SQL, SQL Server"
2015,"Arduino / Raspberry Pi, C, C++, Perl, PHP, SQL, Shell"
2015,"C#, Perl, SQL, SQL Server"
2015,"JavaScript, PHP"
2015,"C#, SQL, SQL Server, Visual Basic"
2015,"Sharepoint, SQL, SQL Server"
2015,"SQL, SQL Server, Visual Basic"
2015,"Python, SQL"
2015,"Java, JavaScript, PHP, SQL"
2015,C#
2015,"Sharepoint, SQL, SQL Server"
2015,"SQL, SQL Server"
2015,"C++, Java, JavaScript, Perl, SQL"
2015,"PHP, SQL Server, Visual Basic"
2015,"SQL Server, Visual Basic"
2015,"SQL, SQL Server"
2015,"LAMP, PHP, SQL, SQL Server, Visual Basic"
2015,"SQL, SQL Server"
2015,"SQL, SQL Server, Visual Basic"
2015,"Android, AngularJS, JavaScript, Ruby, SQL"
2015,"Perl, PHP, Python, Visual Basic, Wordpress"
2015,"SQL, Oracle, PL/SQL"
2015,"C++, C++11, Java, Python, Visual Basic"
2015,"SQL, SQL Server, Visual Basic"
2015,"C, C#, SQL Server"
2015,"C#, JavaScript, PHP, SQL, Visual Basic"
2015,"C#, SQL, SQL Server"
2015,"C++, C#, Cloud (AWS, GAE, Azure, etc.), SQL Server"
2015,"JavaScript, LAMP, PHP, SQL"
2015,"C#, SQL, SQL Server"
2015,"Cassandra, Hadoop, Python, Redis, SQL"
2015,"Java, JavaScript, PHP"
2015,"Hadoop, SQL, SQL Server, Visual Basic"
2015,"JavaScript, SQL, SQL Server, Visual Basic, ASP"
2015,"SQL, SQL Server"
2015,"SQL, SQL Server, Visual Basic"
2015,"Android, Arduino / Raspberry Pi, Cloud (AWS, GAE, Azure, etc.), Java, JavaScript, LAMP, Perl, PHP, SQL, DB2"
2015,"Python, R, SQL, Visual Basic"
2015,"SQL Server, SAP ASE, powershell"
2015,"C#, SQL, SQL Server"
2015,"LAMP, SQL, SQL Server"
2015,"Salesforce, SQL, SQL Server"
2015,SQL
2015,C
2015,C#
2015,SQL
2015,"JavaScript, MongoDB"
2015,"JavaScript, SQL, SQL Server, Visual Basic, HTML; CSS"
2015,"C, C++, Java, JavaScript, Matlab, PHP, Salesforce, SQL, SQL Server"
2015,"JavaScript, SQL"
2015,"C++, Matlab, SQL"
2015,"JavaScript, R, SQL, SQL Server"
2015,"C#, Cloud (AWS, GAE, Azure, etc.), SQL Server"
2015,"Android, C#, JavaScript, MongoDB, SQL, SQL Server"
2015,"C#, Java, JavaScript, SQL, SQL Server"
2015,"SQL Server, Wordpress"
2015,"Perl, SQL, SQL Server, MySQL, MariaDB, Oracle"
2015,"C#, SQL, SQL Server"
2015,"SQL, SQL Server"
2015,"Arduino / Raspberry Pi, C, C++, Perl, Sharepoint, SQL, SQL Server, Visual Basic"
2015,"Hadoop, SQL"
2015,"Python, Redis, Ruby, SQL"
2015,"Ruby, SQL Server"
2015,"Java, JavaScript, SQL"
2015,C
2015,C#
2015,"Android, C#, Java, SQL, SQL Server, Visual Basic, Object Pascal (both Delphi and FreePascas dialects)"
2015,"C, C++, PHP, R, SQL, bash"
2015,"SQL Server, Visual Basic"
2015,"Java, SQL, SQL Server"
2015,"Perl, PHP, SQL"
2015,"Java, JavaScript, SQL"
2015,"SQL, SQL Server, SSIS, SSRS"
2015,"C, C++, Java"
2015,"AngularJS, C, C++, C#, SQL, SQL Server"
2015,PHP
2015,
2015,"PLSQL, Oracle"
2015,Java
2015,SQL
2015,"Android, Arduino / Raspberry Pi, AngularJS, CoffeeScript, Cloud (AWS, GAE, Azure, etc.), Java, JavaScript, MongoDB, Node.js, PHP, SQL"
2015,Java
2015,"SQL, SQL Server"
2015,"Android, JavaScript, PHP, SQL, SQL Server, Wordpress"
2015,"AngularJS, C, Cloud (AWS, GAE, Azure, etc.), JavaScript, LAMP, Perl, PHP, SQL"
2015,"C#, SQL, Visual Basic"
2015,"Arduino / Raspberry Pi, JavaScript, MongoDB, Node.js"
2015,"C#, SQL, SQL Server"
2015,"Android, AngularJS, C, C++, C#, Java, JavaScript, Matlab, PHP, Python, SQL, SQL Server"
2015,SQL
2015,VHDL
2015,"Arduino / Raspberry Pi, C, C++, LAMP, PHP"
2015,C++
2015,
2015,"PHP, Ruby, Wordpress"
2015,"Java, shell"
2015,
2015,"Android, iOS, JavaScript, Objective-C, PHP, Swift, Wordpress"
2015,"Android, Arduino / Raspberry Pi, C, C++, C++11, C#, Cloud (AWS, GAE, Azure, etc.), iOS, Java, JavaScript, Matlab, Objective-C, PHP, Python, Ruby, Salesforce, Scala, Sharepoint, Spark, SQL, SQL Server, Swift, Visual Basic, Windows Phone, Wordpress"
2015,"Java, SQL, SQL Server"
2015,"C, JavaScript, Visual Basic"
2015,PHP
2015,TCL
2015,"C, Matlab"
2015,Wordpress
2015,"Perl, SHELL"
2015,"Android, C, Matlab, Python"
2015,"CoffeeScript, JavaScript, Node.js, Wordpress, CSS, LESS"
2015,"Android, C++"
2015,"C, C++, Java"
2015,"C++, Python"
2015,JavaScript
2015,"Android, C#, JavaScript, PHP"
2015,JavaScript
2015,
2015,"C, Hadoop, Java, SQL, groovy"
2015,"AngularJS, Java, JavaScript, Python, R, SQL, SQL Server"
2015,"PHP, SQL"
2015,"Arduino / Raspberry Pi, C, C#, JavaScript, Node.js, PHP, Wordpress"
2015,"Android, iOS, JavaScript, ActionScript, Flash, Scaleform"
2015,Cobol
2015,"Android, C, C++, Java, SQL"
2015,"C, C++, Hadoop, Java, Matlab, PHP, Python, SQL, Visual Basic"
2015,"C, Java, JavaScript, Python"
2015,"Android, AngularJS, Hadoop, Java, JavaScript, Node.js, Python, Redis"
2015,"JavaScript, Wordpress"
2015,"C#, SQL, Wordpress"
2015,
2015,"Java, LAMP"
2015,"JavaScript, PHP, Wordpress"
2015,"JavaScript, PHP, SQL, Wordpress"
2015,"iOS, JavaScript, Objective-C, PHP, Wordpress, Drupal"
2015,
2015,LAMP
2015,PHP
2015,"JavaScript, PHP, Visual Basic"
2015,"C#, Visual Basic"
2015,"Arduino / Raspberry Pi, C, C#, Matlab, SQL, SQL Server"
2015,"C, JavaScript, PHP, SQL, VHDL, Pascal"
2015,"C#, JavaScript, MongoDB, Python, Visual Basic"
2015,"Android, Java, JavaScript, SQL, coldfusion, labview"
2015,"AngularJS, JavaScript, Node.js, Ruby"
2015,"JavaScript, Node.js, Wordpress"
2015,PHP
2015,"JavaScript, PHP"
2015,
2015,"C++, Java, Python"
2015,C++
2015,"LAMP, PHP, SQL"
2015,"Arduino / Raspberry Pi, JavaScript, Perl, Python"
2015,"C++, C#"
2015,"AngularJS, CoffeeScript, JavaScript, MongoDB, Node.js, Wordpress"
2015,JavaScript
2015,"AngularJS, C#, Cordova, JavaScript, Windows Phone"
2015,Ruby
2015,"AngularJS, C#, Java, JavaScript, Python"
2015,"Html, Css, Less"
2015,"iOS, JavaScript, Node.js, Objective-C, Redis"
2015,"C, C++, C++11, C#, Java"
2015,"C++, Java"
2015,"C++, JavaScript, PHP"
2015,"Android, Java"
2015,"C, C++, Java, PHP"
2015,"C#, SQL Server, Visual Basic"
2015,"C, C#, PHP, SQL Server"
2015,"C, C++, C#, PHP, SQL Server"
2015,"Android, iOS, Objective-C, Ruby"
2015,"C#, JavaScript, SQL Server"
2015,"Java, JavaScript, Matlab, Perl, SQL, SQL Server"
2015,"html,css3"
2015,"C, C++"
2015,"CoffeeScript, JavaScript"
2015,Java
2015,"Android, C, Java, Visual Basic"
2015,"Android, C, C++, Java, JavaScript, PHP, SQL, SQL Server, Visual Basic"
2015,"Java, JavaScript, Python, SQL"
2015,Java
2015,"AngularJS, C#, JavaScript"
2015,"Java, PHP, SQL"
2015,"JavaScript, PHP, Wordpress"
2015,JavaScript
2015,"JavaScript, PHP, Wordpress"
2015,"C++, C#, Java, JavaScript, Perl, PHP, Ruby, SQL, SQL Server"
2015,"CoffeeScript, JavaScript, Node.js, Ruby"
2015,Wordpress
2015,"JavaScript, PHP, Ruby"
2015,"Android, AngularJS, Node.js, PHP, SQL Server, Wordpress"
2015,"PHP, Wordpress"
2015,"C#, Visual Basic"
2015,
2015,"C, C++"
2015,
2015,"iOS, JavaScript, MongoDB"
2015,"Cassandra, F#, R, Windows Phone"
2015,"C, C++, JavaScript, PHP"
2015,"C++, Java, JavaScript, LAMP, Objective-C, PHP, Python, Ruby"
2015,"JavaScript, PHP"
2015,"JavaScript, PHP, Wordpress"
2015,"Java, JavaScript, Python, Ruby"
2015,Python
2015,"C++, PHP, Ruby"
2015,"Java, Python"
2015,"Android, C, C++"
2015,Wordpress
2015,HyperTalk
2015,"Java, JavaScript"
2015,"JavaScript, Ember.js"
2015,Matlab
2015,
2015,"JavaScript, PHP, SQL, Wordpress"
2015,Perl
2015,"JavaScript, PHP, Wordpress, HTML,CSS"
2015,Perl
2015,"Java, SQL"
2015,"Android, C, C++, Hadoop, Java, JavaScript, PHP, SQL, Visual Basic"
2015,"Android, C++, C++11, lua"
2015,"JavaScript, Sharepoint"
2015,JavaScript
2015,"JavaScript, PHP, Wordpress"
2015,SQL Server
2015,Wordpress
2015,JavaScript
2015,
2015,"JavaScript, PHP, SQL"
2015,"Android, JavaScript, PHP, Wordpress"
2015,"Android, Arduino / Raspberry Pi, C, C++, Java, JavaScript, Python, Visual Basic"
2015,Wordpress
2015,"JavaScript, PHP"
2015,"iOS, JavaScript, Wordpress"
2015,"iOS, SQL, SQL Server, Swift"
2015,"JavaScript, PHP, Salesforce, Wordpress"
2015,"Java, JavaScript, PHP"
2015,"C, C++11, Haskell, Node.js, Rebol, Red"
2015,"Arduino / Raspberry Pi, C++, Python"
2015,"JavaScript, PHP, SQL"
2015,
2015,"C++, Java, JavaScript"
2015,"JavaScript, PHP"
2015,"AngularJS, Go, JavaScript, Node.js"
2015,
2015,"C, JavaScript, LAMP, Python, SQL"
2015,"C, C++, Python"
2015,"C++11, Java"
2015,Java
2015,"C, C++, Python"
2015,"Java, Python"
2015,"C, JavaScript, Matlab, Python, Sharepoint, Visual Basic"
2015,"Java, PHP, SQL"
2015,"Android, C, C++, Java, Python"
2015,"C++, Java, JavaScript, MongoDB, Node.js, Python, Meteor"
2015,"C++, C++11"
2015,"C++, MongoDB, Node.js, Objective-C"
2015,Java
2015,"C#, SQL, SQL Server"
2015,Visual Basic
2015,"C++, C#"
2015,"Android, C, C++, Java, JavaScript, Python, Ruby"
2015,"C, Ruby"
2015,"Android, Arduino / Raspberry Pi, C++, C++11, C#, Java"
2015,"C++, SQL"
2015,"C#, Matlab, Python"
2015,"C++, C++11, C#, JavaScript"
2015,"C++, C#"
2015,"Arduino / Raspberry Pi, C#, JavaScript, MongoDB, Node.js"
2015,"C, C#, JavaScript, SQL, SQL Server, Visual Basic, Cobol"
2015,"C#, iOS, Objective-C, SQL, SQL Server"
2015,Java
2015,"Arduino / Raspberry Pi, C#, SQL, SQL Server"
2015,C
2015,"C++, C#, JavaScript, Node.js"
2015,Java
2015,SQL
2015,"C#, JavaScript, SQL, SQL Server, Visual Basic"
2015,"Java, SQL"
2015,"C, C#, Java, Python"
2015,"C#, Python, SQL, SQL Server, Windows Phone"
2015,"C#, Java"
2015,Java
2015,"C++, C++11, C#, iOS, Perl, Python, Ruby, SQL, Swift, Blackberry"
2015,"C#, JavaScript, PHP, SQL, SQL Server, Wordpress"
2015,"Android, C++, C#, Java, SQL, SQL Server"
2015,C#
2015,"C#, SQL, SQL Server"
2015,"Android, Java, JavaScript, SQL"
2015,"C, C++, Java, QML"
2015,"C++, Java, PHP, Wordpress"
2015,"AngularJS, CoffeeScript, Java, JavaScript, SQL"
2015,"Java, JavaScript, SQL, SQL Server"
2015,"C++, C#, PHP, Visual Basic"
2015,"Go, Python, Ruby, SQL"
2015,"Android, C#, Java, Python"
2015,"C#, JavaScript"
2015,"Java, SQL"
2015,"C#, SQL, SQL Server"
2015,"X++ (no, that is not a misspelled C++)"
2015,"Android, C, C#, Java, SQL"
2015,"C++, C++11, Python, SQL"
2015,"Android, C#"
2015,"C, C++, C#, Objective-C"
2015,"C#, Java, Perl, SQL, Visual Basic"
2015,"Android, C, C++, C#, Java, JavaScript, MongoDB, PHP, SQL, SQL Server"
2015,"C, C#, Java, JavaScript, MongoDB, Node.js, TypeScript"
2015,Python
2015,"C++11, C#"
2015,C++
2015,"C#, JavaScript, SQL, Visual Basic"
2015,"JavaScript, Node.js, SQL, Delphi"
2015,"C++, C++11"
2015,"C++, C++11, JavaScript, Ruby"
2015,"C, C#, Java, JavaScript, SQL, SQL Server, Visual Basic, Wordpress"
2015,"JavaScript, Python, SQL, Visual Basic"
2015,"C#, Python"
2015,"C#, JavaScript"
2015,"C++, Java"
2015,"C#, Java, SQL, SQL Server, Visual Basic, Wordpress"
2015,"Java, JavaScript, SQL"
2015,C#
2015,"C++, C#, Java, JavaScript, SQL, SQL Server"
2015,"Android, C++, C++11, Python"
2015,"C#, Java, PHP, SQL Server"
2015,"C, C++, C++11, C#, Java, JavaScript, Python, SQL, Fortran"
2015,"C++, C#, Cloud (AWS, GAE, Azure, etc.), JavaScript, SQL, SQL Server"
2015,Python
2015,"JavaScript, PHP, Python, SQL, Visual Basic"
2015,C#
2015,"C, C++, C#, Delphi"
2015,"C#, JavaScript, SQL, SQL Server"
2015,"C#, JavaScript, SQL, SQL Server"
2015,"C++, C#"
2015,"C#, SQL"
2015,"C++11, C#, JavaScript, Python, SQL, SQL Server, Visual Basic"
2015,"C++, C++11, C#, F#, SQL, SQL Server"
2015,"C++, C#"
2015,"C#, JavaScript, SQL Server, ServiceStack"
2015,"C#, Java, JavaScript, Python, SQL, SQL Server"
2015,"AngularJS, C#, JavaScript, Sharepoint"
2015,C#
2015,"C#, SQL, SQL Server, Visual Basic"
2015,"C#, JavaScript, SQL, SQL Server"
2015,"C#, SQL, Visual Basic, Windows Phone"
2015,"C#, SQL, SQL Server"
2015,"Android, C++, iOS, Java, Matlab, SQL"
2015,"iOS, Objective-C"
2015,"C, JavaScript, Python, Delphi"
2015,"C#, JavaScript, SQL Server"
2015,"C++, C++11, SQL"
2015,"C++, Python"
2015,"C, C++, C++11, SQL, SQL Server"
2015,"C#, MongoDB, Node.js, SQL"
2015,"Python, Delphi"
2015,"C, C++, C#, Java, PHP, Python, SQL, SQL Server, Visual Basic, Wordpress"
2015,"C#, SQL"
2015,"C#, JavaScript, SQL"
2015,"Arduino / Raspberry Pi, C++, C++11, iOS, PHP, SQL"
2015,"C, C++, C++11, iOS, Java, JavaScript, Objective-C, PHP, SQL, Swift"
2015,C#
2015,"C#, SQL, SQL Server"
2015,"C, C++, PHP, SQL"
2015,"Android, C, C++, C#, JavaScript, PHP, SQL, SQL Server, And Delphi"
2015,"Android, C++, C++11, Java, Matlab"
2015,"Android, C++, C#, PHP, SQL Server"
2015,"C#, Visual Basic"
2015,"C#, Objective-C, SQL, SQL Server, Visual Basic, Wordpress"
2015,"Android, C, C++, C++11, C#, iOS, Java, Objective-C, SQL, SQL Server"
2015,"C++, C++11, Python"
2015,"C#, SQL, SQL Server, Delphi"
2015,"C++11, Python"
2015,"Arduino / Raspberry Pi, C#, JavaScript, Python, Sharepoint, SQL, SQL Server, X++"
2015,"C++11, C#, Java, MongoDB, PHP, Python, R, SQL"
2015,"C, C++, Matlab, PHP, Python, SQL, Visual Basic"
2015,"C++, C++11, JavaScript"
2015,"C#, PHP"
2015,"C, C++, C++11, C#"
2015,"Arduino / Raspberry Pi, C++, C#, Cloud (AWS, GAE, Azure, etc.), JavaScript, LAMP, MongoDB, Python"
2015,"C, C++, C++11, JavaScript"
2015,"C++, C#"
2015,C++
2015,"Android, C++, Java"
2015,"C++11, iOS, JavaScript, Perl, SQL"
2015,"C#, Java"
2015,"C#, JavaScript, SQL Server, Visual Basic"
2015,"C, C++, C++11, C#, Cloud (AWS, GAE, Azure, etc.), JavaScript, Node.js, Python"
2015,"Arduino / Raspberry Pi, C++, C#, Python, SQL"
2015,"C++, Java, SQL, Visual Basic, Eclipse"
2015,"C, C++, Matlab"
2015,"C, C#"
2015,"C++, C++11"
2015,"C++, Java, CORBA"
2015,Java
2015,"C, C++, C++11, Python"
2015,"C#, Java"
2015,"Android, AngularJS, C++, C++11, C#, Cassandra, Cloud (AWS, GAE, Azure, etc.), Hadoop, Java, JavaScript, LAMP, MongoDB, Node.js, PHP, Python, Redis, Ruby, Scala, Spark, SQL, SQL Server"
2015,"Android, Arduino / Raspberry Pi, C++, C#, Java"
2015,C++
2015,"C, C++, C++11, C#"
2015,"C++, Python"
2015,"Matlab, Python"
2015,"C++, C++11, C#, F#, iOS, Java, MongoDB, Python, Scala, Swift"
2015,"Java, JavaScript"
2015,"Android, C, C++, C++11, Go, Java, Python"
2015,"Android, C, C++, C++11, Java, Perl, Python, SQL"
2015,"C++, C#, Java, Python"
2015,"C, C++"
2015,"C++, C++11, C#, Java"
2015,"C, C++, Java, Python"
2015,"Android, AngularJS, C++, C#, Cordova, F#, iOS, Java, JavaScript, Node.js, SQL, SQL Server"
2015,"C, C++, C++11, Perl, Python, Visual Basic"
2015,"C, C++, Perl"
2015,"C++, C++11"
2015,"C++, C++11"
2015,"C++, C++11, Java"
2015,Java
2015,"C#, CoffeeScript, Ruby"
2015,"C++, C#, SQL"
2015,"C++, C#, Cloud (AWS, GAE, Azure, etc.), JavaScript, PHP, SQL Server, Windows Phone, Wordpress"
2015,"SQL, Oracle Forms 10g"
2015,"C#, JavaScript"
2015,"C, C++, Java, JavaScript, SQL"
2015,"C++, Objective-C"
2015,"Android, C, C++, C++11, JavaScript, PHP, SQL"
2015,"Android, C#, Java, JavaScript, PHP, SQL, Wordpress"
2015,"Java, R"
2015,"C#, Visual Basic"
2015,
2015,"C++, C++11, C#, JavaScript, PHP, Visual Basic"
2015,"C++, C++11, C#, D2"
2015,"C, Java, SQL"
2015,Java
2015,"Java, Python"
2015,AngularJS
2015,C#
2015,Visual Basic
2015,"iOS, JavaScript, Node.js, Objective-C"
2015,"Android, C++, Java, Matlab"
2015,C#
2015,"C, C#, SQL, SQL Server"
2015,"C#, SQL, SQL Server"
2015,"C, C++, C++11"
2015,"C#, VB.NET"
2015,"Android, C, C++, Java, Python, SQL"
2015,"Java, PHP, Python, SQL"
2015,"C#, Python, Powershell"
2015,C#
2015,"JavaScript, PHP, SQL, Visual Basic"
2015,"C#, JavaScript, PHP, SQL, SQL Server"
2015,Java
2015,C#
2015,"C#, SQL, SQL Server"
2015,"C#, SQL"
2015,"C#, JavaScript, SQL, Wordpress"
2015,"C#, JavaScript, PHP, Python, SQL Server"
2015,Visual Basic
2015,"iOS, JavaScript, Objective-C, Python"
2015,"C#, R, Visual Basic"
2015,"C#, JavaScript"
2015,"C#, iOS, JavaScript, PHP, SQL"
2015,"Android, C#, Cloud (AWS, GAE, Azure, etc.), Java, Delphi"
2015,"C#, JavaScript, Windows Phone"
2015,"Java, Scala"
2015,C#
2015,"C#, SQL, SQL Server"
2015,C#
2015,"C#, JavaScript"
2015,"C#, SQL"
2015,"C++, C++11, C#, Python, Visual Basic"
2015,"Android, C#"
2015,"C#, SQL, SQL Server"
2015,"Android, Arduino / Raspberry Pi, Java, JavaScript, SQL"
2015,C#
2015,"C, Java, Perl, SQL, Powerbuilder"
2015,"C, C++, C++11, C#, SQL"
2015,"C++, C++11, C#, SQL, Windows Phone"
2015,"Arduino / Raspberry Pi, C, C++, C++11, C#, Java, JavaScript, PHP, Python, SQL"
2015,"C++, C#, Perl"
2015,"C, Java"
2015,"C#, SQL, SQL Server, Delphi"
2015,"C++, C++11, Java"
2015,"C#, CoffeeScript, SQL"
2015,"C++, C++11, C#"
2015,"C#, JavaScript, SQL Server"
2015,"PHP, SQL Server, Visual Basic"
2015,"C#, Java, JavaScript"
2015,"C++, Java, Python"
2015,"Java, PHP, Visual Basic"
2015,"SQL Server, Visual Basic"
2015,"Android, C#, Java, SQL"
2015,"C#, SQL, SQL Server, Visual Basic"
2015,C#
2015,"C++, SQL"
2015,C#
2015,"C#, SQL Server"
2015,"Android, AngularJS, C++, C#, Java, JavaScript, PHP, SQL, Wordpress"
2015,"C#, JavaScript"
2015,"Android, C, C++11, C#, Cloud (AWS, GAE, Azure, etc.), Java, JavaScript, MongoDB, Ruby, SQL, SQL Server"
2015,"C#, JavaScript, PHP, SQL, SQL Server"
2015,"Java, RPGLE"
2015,Java
2015,"C#, Java, SQL, SQL Server, Swift"
2015,"C#, Python"
2015,"C++, C++11, C#, Java, JavaScript, Perl, PHP, Python, SQL"
2015,"C++, C++11, Python"
2015,"C#, SQL, SQL Server, Visual Basic"
2015,"C#, PHP, SQL, SQL Server, Visual Basic"
2015,"Java, Python, SQL, SQL Server"
2015,"C#, SQL, SQL Server"
2015,"iOS, Java, Swift"
2015,"C#, JavaScript, Visual Basic"
2015,"AngularJS, C#, JavaScript, MongoDB, Python"
2015,"C++, C#"
2015,"C, C++"
2015,"C#, Java"
2015,"C#, SQL, SQL Server, Visual Basic"
2015,"Clojure, Java, JavaScript"
2015,"AngularJS, C#, Clojure, JavaScript, Node.js, SQL"
2015,"AngularJS, C#, Java, JavaScript, SQL, SQL Server, Windows Phone"
2015,"C#, SQL Server, Visual Basic"
2015,"C++, C++11, C#, Java, SQL"
2015,C#
2015,"C#, JavaScript, SQL"
2015,"C#, SQL Server"
2015,"C#, Java, PHP, SQL, PL/SQL"
2015,"C++, C#"
2015,"C#, Python, SQL Server"
2015,"C#, JavaScript, Sharepoint, SQL, SQL Server"
2015,"Haskell, Java, JavaScript, Python, SQL"
2015,Java
2015,C#
2015,"C#, JavaScript, Ruby, Scala, SQL"
2015,C#
2015,"AngularJS, C, C++, C#, Scala"
2015,"C++, Python"
2015,"C#, JavaScript, LAMP, PHP, SQL, SQL Server"
2015,"SQL, SQL Server, VBA"
2015,Java
2015,"F#, Haskell"
2015,"C#, Python, SQL, SQL Server"
2015,"C, Java, Perl, Python, SQL, Delphi"
2015,"C, Java, SQL, PowerBuilder"
2015,"C#, Sharepoint, SQL Server"
2015,"C#, SQL, SQL Server"
2015,"C#, JavaScript, SQL, SQL Server, Visual Basic"
2015,"C#, SQL Server"
2015,C#
2015,"C#, Visual Basic"
2015,"AngularJS, C#"
2015,"C#, Java, JavaScript"
2015,"C#, F#, JavaScript, SQL"
2015,"C#, Java"
2015,"C#, Java, JavaScript, SQL, SQL Server, Visual Basic"
2015,C#
2015,SQL
2015,"C#, SQL, Visual Basic"
2015,"C#, Swift"
2015,"C#, SQL, SQL Server"
2015,"C#, JavaScript, Redis, SQL Server"
2015,"C#, JavaScript, SQL Server, Windows Phone"
2015,"C#, JavaScript, SQL Server, Visual Basic, TypeScript, SSIS"
2015,C#
2015,"C#, SQL, SQL Server, Visual Basic"
2015,C#
2015,"C#, Scala, Sharepoint, SQL, SQL Server, Visual Basic, Delphi"
2015,"C++11, Cassandra, CoffeeScript, Cloud (AWS, GAE, Azure, etc.)"
2015,Android
2015,"C++, C#, Java, JavaScript, PHP, SQL, SQL Server"
2015,C#
2015,"Java, Python, SQL"
2015,"Arduino / Raspberry Pi, C#, JavaScript, MongoDB, Node.js, PHP, SQL, SQL Server, Windows Phone"
2015,"PHP, SQL Server"
2015,"SQL, SQL Server, Visual Basic"
2015,"C++, C++11, C#"
2015,"C++, C++11, C#, Java, JavaScript, Objective-C, PHP, Python, SQL, Wordpress"
2015,"C#, iOS"
2015,"C, C++, C++11"
2015,"C++, C++11"
2015,"Android, C, C++, C#, iOS, JavaScript, Perl, Windows Phone"
2015,C#
2015,"C++11, C#, iOS, Objective-C"
2015,"C, C++, C++11"
2015,"C++, C++11"
2015,"C++, C++11, C#"
2015,"C, C++, C++11, C#"
2015,"Arduino / Raspberry Pi, C++, C++11, C#, Java, Scala, SQL, SQL Server"
2015,"C++, C++11, C#"
2015,"Dart, JavaScript, Visual Basic"
2015,"C++, Java, Actionscript 3.0"
2015,"C++, C++11, C#"
2015,C++
2015,"C#, SQL"
2015,"Java, JavaScript, ActionScript 3.0"
2015,"C++, C++11, C#, JavaScript, PHP, SQL"
2015,"Android, C, C++, C++11, C#, iOS, Java, JavaScript, Objective-C, Python, SQL, SQL Server"
2015,"C, C++, JavaScript"
2015,"C++, Python"
2015,"C++, C++11, Java, Python"
2015,C#
2015,"C++, C++11, Java, JavaScript, Lua"
2015,"Android, Java, PHP"
2015,"C++, C++11, C#, Wordpress"
2015,C++
2015,"C++11, C#, Java, Python"
2015,"C, C++, SQL"
